test-s103	54	0.0
test-s1030	1	0.0
test-s1042	16	0.0
test-s1069	20	0.0
test-s107	14	0.0
test-s113	31	0.0
test-s1152	22	0.0
test-s1167	28	0.0
test-s1183	21	1	None (Checked)
test-s1192	1	0.0
test-s1194	12	0.0
test-s1239	6	0.0
test-s127	16	0.0
test-s1287	13	0.0
test-s131	36	0.0
test-s1318	12	0.0
test-s1330	18	0.0
test-s1334	4	0.0
test-s1346	6	0.0
test-s1347	5	0.0
test-s1351	8	0.0
test-s1355	17	0.0
test-s1378	34	0.0
test-s1413	11	0.0
test-s1413	18	0.0
test-s1413	19	0.0
test-s1413	20	0.0
test-s1413	9	0.0
test-s1429	16	0.0
test-s1453	3	0.0
test-s146	19	0.0
test-s1478	2	0.0
test-s1487	4	0.0
test-s1487	5	0.0
test-s1556	4	0.0
test-s156	28	0.0
test-s1563	12	0.0
test-s159	12	0.0
test-s159	2	0.0
test-s1603	13	1	None (Checked)
test-s1603	7	1	None (Checked)
test-s1652	1	0.0
test-s1652	2	0.0
test-s171	3	0.0
test-s171	5	0.0
test-s176	10	0.0
test-s203	13	0.0
test-s225	22	0.0
test-s245	17	0.0
test-s246	10	0.0
test-s265	9	0.0
test-s274	14	0.0
test-s274	16	0.0
test-s275	33	0.0
test-s279	10	0.0
test-s279	14	0.0
test-s286	1	0.0
test-s300	36	0.0
test-s331	19	1	None (Checked)
test-s337	7	1	None (Checked)
test-s347	12	1	None (Checked)
test-s356	25	1	None (Checked)
test-s356	3	1	None (Checked)
test-s356	31	1	None (Checked)
test-s356	34	1	None (Checked)
test-s37	11	0.0
test-s386	1	0.0
test-s390	18	0	Random Error (case4flat)
test-s411	2	0.0
test-s415	22	0.0
test-s459	26	0.0
test-s478	1	0.0
test-s486	27	0.0
test-s486	29	0.0
test-s540	5	0.0
test-s545	7	0.0
test-s624	19	1	None (Checked)
test-s624	20	0	Tree Error (Checked)
test-s628	35	0.0
test-s631	7	0.0
test-s651	15	0.0
test-s653	13	0.0
test-s671	14	0.0
test-s671	19	0.0
test-s671	21	0.0
test-s7	7	0.0
test-s71	17	0.0
test-s712	29	0.0
test-s726	12	0.0
test-s745	12	0.0
test-s761	12	0.0
test-s766	14	0.0
test-s780	10	0.0
test-s780	16	0.0
test-s780	49	0.0
test-s803	5	0.0
test-s803	6	0.0
test-s805	17	0.0
test-s805	23	0.0
test-s807	24	0.0
test-s845	6	0.0
test-s847	25	0.0
test-s853	11	0.0
test-s874	4	0.0
test-s875	6	0.0
test-s887	30	0.0
test-s894	11	1	None (Checked)
test-s894	14	1	None (Checked)
test-s894	19	0	Random Error (compound4advmod)
test-s894	20	0	Random Error (conj4parataxis)
test-s894	23	1	None (Checked)
test-s916	23	1	None (Checked)
test-s943	13	0.0
test-s957	22	0.0
test-s961	24	0.0
test-s961	36	0.0
test-s962	16	0.0
test-s965	1	0.0
test-s969	12	0.0
test-s971	17	0.0
test-s999	16	1	None (Checked)
test-s999	23	1	None (Checked)
